status,price,bed,bath,acre_lot,city,state,zip_code,house_size,price_per_sqft,bed_bath_ratio,market_segment,luxury_flag,lot_size_bucket,listing_year,listing_month,prev_sold_date
for_sale,339396.0,4.0,3.0,,Cleburne,Texas,76031.0,2146.0,158.15,1.333,mid_market,False,tiny,,,
for_sale,599900.0,5.0,4.0,0.21,Melbourne,Florida,32940.0,2801.0,214.17,1.25,premium,False,small,2017.0,2017-01,2017-01-13
for_sale,424900.0,3.0,,0.05,Alpharetta,Georgia,30022.0,2093.0,203.01,1.0,mid_market,False,tiny,2021.0,2021-09,2021-09-13
sold,445000.0,3.0,1.0,0.11,Tacoma,Washington,98407.0,1026.0,433.72,3.0,mid_market,False,small,2022.0,2022-04,2022-04-29
sold,598000.0,2.0,3.0,0.02,Oakmont,Pennsylvania,15139.0,2792.0,214.18,0.667,premium,False,tiny,2022.0,2022-03,2022-03-22
for_sale,925000.0,4.0,4.0,0.19,Happy Valley,Oregon,97086.0,4064.0,227.61,1.0,premium,False,small,2021.0,2021-12,2021-12-03
for_sale,225000.0,3.0,2.0,0.03,Royersford,Pennsylvania,19468.0,1120.0,200.89,1.5,budget,False,tiny,2016.0,2016-03,
for_sale,499000.0,4.0,5.0,10.11,Silsbee,Texas,77656.0,4286.0,116.43,0.8,premium,False,estate,2019.0,2019-05,2019-05-30
for_sale,1390000.0,6.0,6.0,0.33,Duluth,Georgia,30097.0,6594.0,210.8,1.0,luxury,True,standard,2014.0,2014-06,2014-06-24
sold,775000.0,4.0,4.0,0.2,Springfield,Virginia,22153.0,2842.0,272.7,1.0,premium,False,small,2021.0,2021-11,2021-11-30
for_sale,799000.0,5.0,3.0,0.25,Alexandria,Virginia,22312.0,2392.0,334.03,1.667,premium,False,small,1997.0,1997-06,1997-06-27
for_sale,245300.0,4.0,,0.78,Lynchburg,Virginia,24502.0,2909.0,84.32,1.333,mid_market,False,standard,2010.0,2010-08,2010-08-26
for_sale,670000.0,5.0,4.0,0.17,Queen Creek,Arizona,85142.0,3500.0,191.43,1.25,premium,False,small,2018.0,2018-11,2018-11-19
sold,1250000.0,2.0,2.0,0.04,Pacific Grove,California,93950.0,1250.0,1000.0,1.0,luxury,True,tiny,2022.0,2022-02,2022-02-15
sold,377000.0,1.0,2.0,,Miami,Florida,33131.0,733.0,514.32,0.5,mid_market,False,tiny,2022.0,2022-03,2022-03-10
sold,85000.0,3.0,2.0,0.13,Piqua,Ohio,45356.0,1772.0,47.97,1.5,budget,False,small,2022.0,2022-03,2022-03-11
sold,263000.0,2.0,2.0,0.13,Plant City,Florida,33563.0,1368.0,192.25,1.0,mid_market,False,small,2021.0,2021-11,2021-11-12
for_sale,229900.0,3.0,2.0,,Findlay,Ohio,45840.0,1296.0,177.39,1.5,budget,False,standard,2016.0,2016-12,2016-12-14
sold,274000.0,1.0,1.0,,Miami Beach,Florida,33139.0,700.0,391.43,1.0,mid_market,False,tiny,2022.0,2022-02,2022-02-28
sold,899900.0,6.0,2.0,0.17,Yonkers,New York,10704.0,3226.0,278.95,3.0,premium,False,small,2022.0,2022-03,2022-03-17
sold,229900.0,3.0,3.0,,North East,Maryland,21901.0,2028.0,113.36,1.0,budget,False,tiny,2021.0,2021-11,2021-11-12
sold,619000.0,2.0,3.0,0.65,San Gabriel,California,91776.0,1219.0,507.79,0.667,premium,False,standard,2022.0,2022-03,2022-03-10
for_sale,975000.0,5.0,5.0,0.3,Homewood,Alabama,35209.0,4118.0,236.77,1.0,premium,False,standard,2021.0,2021-02,2021-02-01
sold,559990.0,1.0,1.0,,Arlington,Virginia,22201.0,873.0,641.45,1.0,premium,False,tiny,2022.0,2022-03,2022-03-08
for_sale,469000.0,1.0,2.0,,Miami,Florida,33131.0,878.0,534.17,0.5,mid_market,False,tiny,2004.0,2004-11,2004-11-03
for_sale,1400000.0,3.0,3.0,0.81,Woodinville,Washington,98072.0,2760.0,507.25,1.0,luxury,True,standard,2015.0,2015-05,2015-05-27
for_sale,375000.0,3.0,2.0,0.46,Boyd,Texas,76023.0,1942.0,193.1,1.5,mid_market,False,standard,2019.0,2019-12,2019-12-02
sold,364900.0,2.0,2.0,,Naples,Florida,34112.0,1312.0,278.12,1.0,mid_market,False,tiny,2022.0,2022-04,2022-04-15
sold,1249000.0,3.0,2.0,0.06,San Bruno,California,94066.0,1395.0,895.34,1.5,luxury,True,tiny,2022.0,2022-03,2022-03-03
sold,604999.0,3.0,1.0,0.1,Arlington,Massachusetts,2476.0,1410.0,429.08,3.0,premium,False,tiny,2022.0,2022-03,2022-03-01
sold,26914325.0,2.0,2.0,,Dublin,California,94568.0,17225.0,1562.52,1.0,luxury,True,tiny,2022.0,2022-04,2022-04-22
for_sale,1199500.0,3.0,3.0,0.28,Big Bear Lake,California,92315.0,2336.0,513.48,1.0,luxury,True,standard,2004.0,2004-03,2004-03-23
for_sale,310000.0,1.0,1.0,,Forest Hills,New York,11375.0,700.0,442.86,1.0,mid_market,False,tiny,,,
sold,610000.0,3.0,2.0,0.24,Washougal,Washington,98671.0,1990.0,306.53,1.5,premium,False,small,2022.0,2022-04,2022-04-15
for_sale,425000.0,4.0,3.0,0.26,Myrtle Beach,South Carolina,29588.0,1964.0,216.4,1.333,mid_market,False,standard,,,
for_sale,169000.0,3.0,2.0,0.13,Lorain,Ohio,44053.0,1400.0,120.71,1.5,budget,False,small,2018.0,2018-12,2018-12-11
sold,1595000.0,4.0,3.0,0.31,San Rafael,California,94901.0,2002.0,796.7,1.333,luxury,True,standard,2021.0,2021-11,2021-11-12
sold,699000.0,4.0,3.0,0.11,Phoenix,Arizona,85050.0,2215.0,315.58,1.333,premium,False,small,2022.0,2022-04,2022-04-06
sold,200000.0,3.0,1.0,0.39,Appleton,Wisconsin,54914.0,1628.0,122.85,3.0,budget,False,standard,2021.0,2021-12,2021-12-17
for_sale,310000.0,3.0,3.0,0.53,Brandenburg,Kentucky,40108.0,2804.0,110.56,1.0,mid_market,False,standard,,,
sold,437500.0,2.0,3.0,,Alexandria,Virginia,22312.0,1296.0,337.58,0.667,mid_market,False,tiny,2022.0,2022-04,2022-04-08
sold,519900.0,23.0,7.0,0.24,Albany,New York,12206.0,8300.0,62.64,3.286,premium,False,small,2022.0,2022-03,2022-03-15
for_sale,60000.0,2.0,2.0,,Chico,California,95973.0,1440.0,41.67,1.0,budget,False,tiny,,,
for_sale,68000.0,2.0,2.0,0.1,McCamey,Texas,79752.0,1148.0,59.23,1.0,budget,False,tiny,,,
for_sale,260000.0,2.0,,,Stamford,Connecticut,6905.0,1240.0,209.68,1.0,mid_market,False,tiny,1993.0,1993-05,1993-05-04
for_sale,299900.0,3.0,1.0,0.3,Marietta,Georgia,30067.0,1152.0,260.33,3.0,mid_market,False,standard,1997.0,1997-07,1997-07-09
for_sale,691799.0,3.0,4.0,0.07,Alexandria,Virginia,22306.0,1820.0,380.11,0.75,premium,False,tiny,,,
for_sale,641900.0,3.0,3.0,0.08,Broomfield,Colorado,80023.0,2950.0,217.59,1.0,premium,False,tiny,2021.0,2021-10,2021-10-18
for_sale,49999.0,3.0,1.0,10.0,Ola,Arkansas,72853.0,1618.0,30.9,3.0,budget,False,estate,2001.0,2001-05,2001-05-30
for_sale,699500.0,4.0,4.0,10.23,Graham,Washington,98338.0,4700.0,148.83,1.0,premium,False,estate,2019.0,2019-01,2019-01-14
sold,199000.0,3.0,2.0,0.69,Waynesville,North Carolina,28785.0,1450.0,137.24,1.5,budget,False,standard,2022.0,2022-02,2022-02-14
for_sale,899000.0,3.0,2.0,0.05,Brooklyn,New York,11203.0,2100.0,428.1,1.5,premium,False,tiny,2022.0,2022-01,2022-01-14
for_sale,235000.0,2.0,2.0,,Ypsilanti,Michigan,48197.0,1608.0,146.14,1.0,budget,False,tiny,2018.0,2018-08,2018-08-27
sold,149900.0,2.0,1.0,0.22,Pennsville,New Jersey,8070.0,576.0,260.24,2.0,budget,False,small,2022.0,2022-03,2022-03-25
for_sale,184900.0,3.0,3.0,,Jacksonville,Florida,32205.0,1694.0,109.15,1.0,budget,False,tiny,2021.0,2021-10,2021-10-01
for_sale,329999.0,12.0,4.0,0.07,Chicago,Illinois,60609.0,4000.0,82.5,3.0,mid_market,False,tiny,2021.0,2021-03,2021-03-17
sold,310000.0,3.0,2.0,0.02,Philadelphia,Pennsylvania,19125.0,1328.0,233.43,1.5,mid_market,False,tiny,2022.0,2022-02,2022-02-24
sold,625000.0,4.0,4.0,0.25,Fort Collins,Colorado,80526.0,3133.0,199.49,1.0,premium,False,small,2022.0,2022-04,2022-04-01
sold,139000.0,3.0,2.0,0.35,Newburg,Missouri,65550.0,1226.0,113.38,1.5,budget,False,standard,2022.0,2022-01,2022-01-31
for_sale,690000.0,6.0,3.0,0.13,Placentia,California,92870.0,2788.0,247.49,2.0,premium,False,small,1987.0,1987-10,1987-10-06
sold,407000.0,3.0,2.0,0.27,Naples,Florida,34116.0,1259.0,323.27,1.5,mid_market,False,standard,2021.0,2021-11,2021-11-30
sold,237500.0,3.0,2.0,0.25,Bolivar,Ohio,44612.0,2376.0,99.96,1.5,mid_market,False,small,2022.0,2022-02,2022-02-25
for_sale,485000.0,4.0,3.0,0.11,Greeley,Colorado,80634.0,2442.0,198.61,1.333,mid_market,False,small,2018.0,2018-07,2018-07-10
sold,264500.0,3.0,2.0,4.23,Sarasota,Florida,34233.0,1230.0,215.04,1.5,mid_market,False,large,2021.0,2021-12,2021-12-08
sold,350000.0,4.0,2.0,0.16,Sparks,Nevada,89431.0,1300.0,269.23,2.0,mid_market,False,small,2021.0,2021-11,2021-11-22
for_sale,349000.0,5.0,3.0,0.42,Wrightstown,New Jersey,8562.0,1992.0,175.2,1.667,mid_market,False,standard,2001.0,2001-08,2001-08-27
for_sale,1500000.0,5.0,7.0,,Franklin,New Jersey,8873.0,6499.0,230.8,0.714,luxury,True,estate,,,
for_sale,189000.0,2.0,2.0,1.01,Darien,Georgia,31305.0,1176.0,160.71,1.0,budget,False,large,2016.0,2016-03,2016-03-14
for_sale,169900.0,2.0,1.0,,Waukegan,Illinois,60085.0,1224.0,138.81,2.0,budget,False,tiny,2013.0,2013-12,2013-12-18
for_sale,185000.0,3.0,1.0,3.59,Mount Sterling,Ohio,43143.0,1082.0,170.98,3.0,budget,False,large,2021.0,2021-06,2021-06-14
for_sale,235000.0,2.0,2.0,,Philadelphia,Pennsylvania,19114.0,1295.0,181.47,1.0,budget,False,tiny,1993.0,1993-08,1993-08-06
sold,65000.0,2.0,2.0,0.12,Clearlake,California,95422.0,1200.0,54.17,1.0,budget,False,small,2022.0,2022-04,2022-04-04
sold,550000.0,3.0,2.0,0.14,Oregon City,Oregon,97045.0,1656.0,332.13,1.5,premium,False,small,2021.0,2021-12,2021-12-29
for_sale,215000.0,3.0,2.0,0.22,Saint George,Kansas,66535.0,1441.0,149.2,1.5,budget,False,small,2019.0,2019-10,2019-10-30
sold,409000.0,3.0,2.0,0.33,Coupeville,Washington,98239.0,1280.0,319.53,1.5,mid_market,False,standard,2022.0,2022-05,2022-05-04
for_sale,210000.0,2.0,1.0,0.23,Daytona Beach,Florida,32118.0,750.0,280.0,2.0,budget,False,small,2007.0,2007-04,2007-04-25
sold,407900.0,3.0,3.0,0.43,Charlotte,North Carolina,28205.0,1798.0,226.86,1.0,mid_market,False,standard,2022.0,2022-01,2022-01-03
sold,349900.0,3.0,2.0,0.17,Yuma,Arizona,85367.0,1192.0,293.54,1.5,mid_market,False,small,2022.0,2022-03,2022-03-16
for_sale,379900.0,3.0,2.0,18.7,Gilmer,Texas,75645.0,1664.0,228.31,1.5,mid_market,False,estate,,,
sold,215000.0,2.0,2.0,0.17,Pittsburgh,Pennsylvania,15229.0,1247.0,172.41,1.0,budget,False,small,2022.0,2022-03,2022-03-31
for_sale,439990.0,5.0,5.0,0.15,Florence,Arizona,85132.0,3131.0,140.53,1.0,mid_market,False,small,2022.0,2022-03,2022-03-30
for_sale,589000.0,3.0,2.0,0.17,Antioch,California,94509.0,1482.0,397.44,1.5,premium,False,small,2022.0,2022-04,2022-04-22
sold,1100000.0,4.0,3.0,0.12,Mission Viejo,California,92692.0,1976.0,556.68,1.333,luxury,True,small,2021.0,2021-12,2021-12-17
sold,300000.0,3.0,3.0,0.7,Decatur,Georgia,30034.0,1862.0,161.12,1.0,mid_market,False,standard,2022.0,2022-03,2022-03-15
sold,334900.0,4.0,3.0,,North Liberty,Iowa,52317.0,2235.0,149.84,1.333,mid_market,False,tiny,2021.0,2021-11,2021-11-22
sold,875000.0,3.0,2.0,0.12,Hawthorne,California,90250.0,1216.0,719.57,1.5,premium,False,small,2022.0,2022-04,2022-04-05
for_sale,1275000.0,3.0,3.0,0.13,Kirkland,Washington,98034.0,1934.0,659.26,1.0,luxury,True,small,2002.0,2002-10,2002-10-29
for_sale,153500.0,3.0,2.0,0.22,Muncie,Indiana,47304.0,1262.0,121.63,1.5,budget,False,small,2020.0,2020-09,2020-09-28
for_sale,575000.0,4.0,4.0,0.14,Hapeville,Georgia,30354.0,2706.0,212.49,1.0,premium,False,small,2020.0,2020-12,2020-12-23
for_sale,35000.0,2.0,1.0,0.06,Rocky Mount,North Carolina,27801.0,864.0,40.51,2.0,budget,False,tiny,,,
sold,149900.0,3.0,2.0,0.2,Cortland,New York,13045.0,1344.0,111.53,1.5,budget,False,small,2021.0,2021-11,2021-11-09
sold,399999.0,3.0,4.0,0.07,Frederick,Maryland,21703.0,2320.0,172.41,0.75,mid_market,False,tiny,2021.0,2021-10,2021-10-25
sold,195000.0,3.0,3.0,0.17,Woodbury,New Jersey,8096.0,1119.0,174.26,1.0,budget,False,small,2022.0,2022-04,2022-04-22
for_sale,349995.0,3.0,2.0,1.04,Buckeye,Arizona,85396.0,1600.0,218.75,1.5,mid_market,False,large,2021.0,2021-02,2021-02-16
sold,199000.0,4.0,2.0,0.46,Trinity,Texas,75862.0,1900.0,104.74,2.0,budget,False,standard,2021.0,2021-11,
sold,595000.0,5.0,3.0,2.12,Great Falls,Montana,59405.0,3626.0,164.09,1.667,premium,False,large,2022.0,2022-01,2022-01-21
sold,139900.0,4.0,2.0,0.26,Morris,New York,13808.0,1862.0,75.13,2.0,budget,False,standard,2022.0,2022-01,2022-01-19
sold,475000.0,3.0,3.0,0.95,,Massachusetts,1007.0,2128.0,223.21,1.0,mid_market,False,standard,2022.0,2022-02,2022-02-01
for_sale,549900.0,18.0,12.0,,Machesney Park,Illinois,61115.0,7368.0,74.63,1.5,premium,False,tiny,2009.0,2009-07,2009-07-20
sold,170000.0,2.0,2.0,0.07,Albuquerque,New Mexico,87106.0,1475.0,115.25,1.0,budget,False,tiny,2021.0,2021-11,2021-11-29
for_sale,619030.0,4.0,3.0,0.29,Plainfield,Illinois,60544.0,3342.0,185.23,1.333,premium,False,standard,,,
for_sale,212500.0,3.0,2.0,0.04,Laughlin,Nevada,89029.0,1482.0,143.39,1.5,budget,False,tiny,,,
for_sale,950000.0,3.0,3.0,1.54,Merritt,North Carolina,28556.0,4167.0,227.98,1.0,premium,False,large,2020.0,2020-07,2020-07-02
for_sale,460000.0,3.0,3.0,1.0,Keaau,Hawaii,96749.0,1410.0,326.24,1.0,mid_market,False,standard,,,
sold,139900.0,3.0,2.0,0.46,Stroudsburg,Pennsylvania,18360.0,1584.0,88.32,1.5,budget,False,standard,2021.0,2021-10,2021-10-28
sold,495900.0,4.0,2.0,0.16,Galt,California,95632.0,1260.0,393.57,2.0,premium,False,small,2022.0,2022-04,2022-04-13
for_sale,1399000.0,3.0,1.0,0.09,Haleiwa,Hawaii,96712.0,1646.0,849.94,3.0,luxury,True,tiny,2016.0,2016-12,2016-12-27
for_sale,329990.0,3.0,2.0,0.25,Leesburg,Florida,34748.0,1672.0,197.36,1.5,mid_market,False,small,,,
for_sale,340000.0,4.0,3.0,,Pikeville,North Carolina,27863.0,2550.0,133.33,1.333,mid_market,False,standard,,,
sold,749000.0,2.0,2.0,0.52,Oakland,California,94612.0,1382.0,541.97,1.0,premium,False,standard,2022.0,2022-03,2022-03-15
sold,639000.0,4.0,3.0,0.3,Middletown,Delaware,19709.0,4300.0,148.6,1.333,premium,False,standard,2022.0,2022-04,2022-04-21
sold,900000.0,4.0,3.0,0.2,Potomac,Maryland,20854.0,3236.0,278.12,1.333,premium,False,small,2022.0,2022-04,2022-04-08
for_sale,350000.0,3.0,3.0,0.09,Baden,Pennsylvania,15005.0,1900.0,184.21,1.0,mid_market,False,tiny,,,
for_sale,267500.0,3.0,2.0,1.95,Nanticoke,Maryland,21840.0,1696.0,157.72,1.5,mid_market,False,large,2007.0,2007-12,2007-12-20
for_sale,389900.0,3.0,3.0,0.42,Denison,Texas,75020.0,2090.0,186.56,1.0,mid_market,False,standard,2017.0,2017-03,2017-03-13
for_sale,1230000.0,7.0,5.0,28.94,Aragon,Georgia,30104.0,7319.0,168.06,1.4,luxury,True,estate,2008.0,2008-02,2008-02-21
sold,750000.0,4.0,4.0,0.36,Sahuarita,Arizona,85629.0,3195.0,234.74,1.0,premium,False,standard,2022.0,2022-03,2022-03-15
for_sale,695000.0,4.0,3.0,0.34,Gilbert,Arizona,85295.0,2250.0,308.89,1.333,premium,False,standard,1999.0,1999-10,1999-10-26
sold,650000.0,4.0,3.0,1.84,Middleboro,Massachusetts,2346.0,2450.0,265.31,1.333,premium,False,large,2021.0,2021-10,2021-10-28
for_sale,1079000.0,3.0,2.0,0.27,Boulder Creek,California,95006.0,2504.0,430.91,1.5,luxury,True,standard,2022.0,2022-04,2022-04-22
for_sale,492990.0,4.0,2.0,0.17,Kuna,Idaho,83634.0,1860.0,265.05,2.0,mid_market,False,small,,,
sold,425000.0,3.0,3.0,0.23,Menasha,Wisconsin,54952.0,1782.0,238.5,1.0,mid_market,False,small,2022.0,2022-04,2022-04-28
for_sale,54900.0,3.0,2.0,0.05,Tulsa,Oklahoma,74128.0,1436.0,38.23,1.5,budget,False,tiny,2004.0,2004-08,2004-08-02
sold,650000.0,2.0,2.0,,Washington,District of Columbia,20003.0,795.0,817.61,1.0,premium,False,tiny,2022.0,2022-03,2022-03-15
sold,310000.0,2.0,2.0,0.02,Stockton,California,95207.0,1088.0,284.93,1.0,mid_market,False,tiny,2022.0,2022-03,2022-03-17
sold,169990.0,3.0,2.0,0.14,Waco,Texas,76704.0,1090.0,155.95,1.5,budget,False,small,2021.0,2021-11,2021-11-30
sold,650000.0,5.0,3.0,,Royal Palm Beach,Florida,33411.0,2807.0,231.56,1.667,premium,False,tiny,2021.0,2021-11,2021-11-12
for_sale,124900.0,3.0,2.0,0.21,Grandview,Missouri,64030.0,2008.0,62.2,1.5,budget,False,small,2002.0,2002-04,2002-04-02
sold,260000.0,2.0,2.0,,San Jose,California,95125.0,1680.0,154.76,1.0,mid_market,False,tiny,2021.0,2021-12,2021-12-20
sold,500000.0,3.0,1.0,0.23,Phoenix,Arizona,85016.0,1267.0,394.63,3.0,premium,False,small,2022.0,2022-03,2022-03-10
sold,489000.0,3.0,2.0,0.08,Richmond,Virginia,23220.0,1876.0,260.66,1.5,mid_market,False,tiny,2022.0,2022-02,2022-02-01
for_sale,1099500.0,3.0,3.0,0.17,Martinez,California,94553.0,2545.0,432.02,1.0,luxury,True,small,2003.0,2003-01,2003-01-03
for_sale,389900.0,3.0,2.0,5.0,Rolla,Missouri,65401.0,3240.0,120.34,1.5,mid_market,False,large,,,
for_sale,325000.0,3.0,2.0,0.27,Rio Rancho,New Mexico,87124.0,1849.0,175.77,1.5,mid_market,False,standard,,,
sold,250000.0,3.0,2.0,1.0,Columbia Falls,Montana,59912.0,1120.0,223.21,1.5,mid_market,False,standard,2021.0,2021-12,2021-12-07
sold,116000.0,2.0,2.0,0.1,Wesley Chapel,Florida,33543.0,1056.0,109.85,1.0,budget,False,tiny,2022.0,2022-04,2022-04-18
for_sale,114900.0,3.0,2.0,,Pocatello,Idaho,83202.0,1056.0,108.81,1.5,budget,False,tiny,,,
for_sale,1799990.0,8.0,7.0,1.27,Roswell,Georgia,30076.0,9777.0,184.1,1.143,luxury,True,large,2020.0,2020-08,2020-08-10
for_sale,739900.0,4.0,3.0,0.2,Happy Valley,Oregon,97086.0,2516.0,294.08,1.333,premium,False,small,2019.0,2019-10,2019-10-03
sold,1750000.0,7.0,7.0,0.17,Los Angeles,California,90022.0,2907.0,602.0,1.0,luxury,True,small,2022.0,2022-04,2022-04-20
sold,105000.0,2.0,2.0,,Tamarac,Florida,33321.0,950.0,110.53,1.0,budget,False,tiny,2021.0,2021-12,2021-12-22
for_sale,305000.0,2.0,2.0,0.15,Mesa,Arizona,85202.0,920.0,331.52,1.0,mid_market,False,small,2012.0,2012-04,2012-04-12
sold,235000.0,3.0,2.0,0.71,Ridge Manor,Florida,33523.0,1959.0,119.96,1.5,budget,False,standard,2021.0,2021-12,2021-12-10
sold,529900.0,3.0,2.0,0.13,Menifee,California,92584.0,1342.0,394.86,1.5,premium,False,small,2022.0,2022-02,2022-02-28
sold,665000.0,4.0,3.0,0.53,Ramona,California,92065.0,2274.0,292.44,1.333,premium,False,standard,2021.0,2021-11,2021-11-19
sold,158000.0,3.0,2.0,1.04,Sebring,Ohio,44672.0,1850.0,85.41,1.5,budget,False,large,2021.0,2021-10,2021-10-29
for_sale,289999.0,4.0,2.0,0.47,Horseheads,New York,14845.0,2024.0,143.28,2.0,mid_market,False,standard,2019.0,2019-04,2019-04-01
sold,549000.0,3.0,2.0,5.22,San Diego,California,92128.0,1218.0,450.74,1.5,premium,False,estate,2022.0,2022-04,2022-04-01
sold,429000.0,3.0,2.0,0.11,Tucson,Arizona,85747.0,1736.0,247.12,1.5,mid_market,False,small,2022.0,2022-02,2022-02-23
for_sale,405000.0,3.0,2.0,0.11,Chandler,Arizona,85225.0,1280.0,316.41,1.5,mid_market,False,small,2019.0,2019-09,2019-09-06
sold,299900.0,3.0,3.0,0.15,Volo,Illinois,60073.0,2480.0,120.93,1.0,mid_market,False,small,2022.0,2022-04,2022-04-28
for_sale,198500.0,3.0,2.0,0.23,Richmond,Virginia,23224.0,1584.0,125.32,1.5,budget,False,small,2010.0,2010-09,2010-09-28
sold,299888.0,3.0,2.0,,San Jose,California,95121.0,1242.0,241.46,1.5,mid_market,False,tiny,2022.0,2022-03,2022-03-23
for_sale,525900.0,4.0,3.0,2.52,Columbia City,Indiana,46725.0,3210.0,163.83,1.333,premium,False,large,2019.0,2019-05,2019-05-20
for_sale,1250000.0,4.0,4.0,0.16,Millcreek,Utah,84109.0,3775.0,331.13,1.0,luxury,True,small,2021.0,2021-01,2021-01-07
for_sale,140000.0,3.0,1.0,0.21,Urbana,Illinois,61801.0,1167.0,119.97,3.0,budget,False,small,2012.0,2012-05,2012-05-07
sold,265000.0,3.0,2.0,0.21,Tucson,Arizona,85710.0,1189.0,222.88,1.5,mid_market,False,small,2022.0,2022-04,2022-04-01
sold,339900.0,3.0,3.0,0.09,Glen Burnie,Maryland,21060.0,1560.0,217.88,1.0,mid_market,False,tiny,2021.0,2021-10,2021-10-25
for_sale,170000.0,3.0,3.0,0.28,Independence,Missouri,64050.0,1148.0,148.08,1.0,budget,False,standard,2007.0,2007-06,2007-06-14
for_sale,749000.0,3.0,2.0,0.14,Franklin Square,New York,11010.0,1408.0,531.96,1.5,premium,False,small,1990.0,1990-11,1990-11-14
for_sale,399900.0,3.0,2.0,,Naples,Florida,34112.0,1573.0,254.23,1.5,mid_market,False,tiny,2003.0,2003-01,2003-01-13
for_sale,439500.0,4.0,4.0,0.42,Cherokee,Iowa,51012.0,3690.0,119.11,1.0,mid_market,False,standard,2013.0,2013-09,2013-09-25
sold,395000.0,3.0,2.0,0.06,Hialeah,Florida,33012.0,1298.0,304.31,1.5,mid_market,False,tiny,2022.0,2022-03,2022-03-28
sold,630000.0,4.0,4.0,0.27,Newport,North Carolina,28570.0,3111.0,202.51,1.0,premium,False,standard,2022.0,2022-04,2022-04-13
sold,1499950.0,4.0,6.0,0.22,Aldie,Virginia,20105.0,5174.0,289.9,0.667,luxury,True,small,2022.0,2022-01,2022-01-31
sold,289900.0,3.0,2.0,3.93,Morganton,North Carolina,28655.0,1555.0,186.43,1.5,mid_market,False,large,2021.0,2021-12,2021-12-29
for_sale,1449000.0,4.0,2.0,0.25,Napa,California,94558.0,2183.0,663.77,2.0,luxury,True,small,2004.0,2004-06,2004-06-18
sold,49900.0,6.0,2.0,0.06,Jennings,Missouri,63136.0,1196.0,41.72,3.0,budget,False,tiny,2022.0,2022-03,2022-03-31
sold,325000.0,3.0,2.0,4.82,Summerfield,Florida,34491.0,2152.0,151.02,1.5,mid_market,False,large,2021.0,2021-12,2021-12-24
for_sale,239900.0,4.0,3.0,0.31,Columbus,Georgia,31909.0,2206.0,108.75,1.333,mid_market,False,standard,2022.0,2022-02,2022-02-08
for_sale,1895000.0,11.0,5.0,0.09,Boston,Massachusetts,2130.0,3519.0,538.51,2.2,luxury,True,tiny,,,
sold,601979.0,5.0,4.0,0.39,Manhattan,Kansas,66503.0,3067.0,196.28,1.25,premium,False,standard,2022.0,2022-01,2022-01-12
sold,335000.0,3.0,2.0,0.96,Buckeye,Arizona,85326.0,1168.0,286.82,1.5,mid_market,False,standard,2022.0,2022-04,2022-04-22
sold,1138000.0,4.0,3.0,0.13,San Jose,California,95111.0,1537.0,740.4,1.333,luxury,True,small,2022.0,2022-05,2022-05-03
sold,139000.0,3.0,2.0,1.82,Willard,Ohio,44890.0,1568.0,88.65,1.5,budget,False,large,2021.0,2021-11,2021-11-05
for_sale,559900.0,3.0,3.0,0.03,Temecula,California,92591.0,1577.0,355.04,1.0,premium,False,tiny,2016.0,2016-11,
sold,429900.0,3.0,2.0,0.23,Englewood,Florida,34224.0,1855.0,231.75,1.5,mid_market,False,small,2022.0,2022-03,2022-03-11
for_sale,179900.0,4.0,2.0,0.4,Humboldt,Tennessee,38343.0,1652.0,108.9,2.0,budget,False,standard,2015.0,2015-03,2015-03-25
sold,355000.0,5.0,3.0,,Morgantown,West Virginia,26501.0,2700.0,131.48,1.667,mid_market,False,tiny,2021.0,2021-11,2021-11-04
for_sale,29900.0,3.0,1.0,0.13,Cleveland,Ohio,44105.0,1064.0,28.1,3.0,budget,False,small,1974.0,1974-06,1974-06-01
sold,324900.0,3.0,2.0,0.35,Agawam,Massachusetts,1030.0,1591.0,204.21,1.5,mid_market,False,standard,2021.0,2021-10,2021-10-22
sold,855000.0,4.0,3.0,,Milwaukie,Oregon,97222.0,3066.0,278.86,1.333,premium,False,tiny,2022.0,2022-04,2022-04-20
sold,465000.0,3.0,2.0,0.09,Miami,Florida,33177.0,1171.0,397.1,1.5,mid_market,False,tiny,2022.0,2022-02,2022-02-25
for_sale,423900.0,3.0,2.0,3.5,Lakeland,Florida,33811.0,1536.0,275.98,1.5,mid_market,False,large,2015.0,2015-07,2015-07-13
for_sale,724900.0,4.0,4.0,6.29,Alachua,Florida,32615.0,3177.0,228.17,1.0,premium,False,estate,1999.0,1999-05,1999-05-25
sold,536000.0,3.0,2.0,0.18,Riverside,California,92507.0,1218.0,440.07,1.5,premium,False,small,2022.0,2022-03,2022-03-07
for_sale,79900.0,2.0,1.0,0.05,Waverly,Illinois,62692.0,1060.0,75.38,2.0,budget,False,tiny,2007.0,2007-01,2007-01-31
for_sale,349900.0,3.0,2.0,1.0,Bethel,Minnesota,55005.0,1920.0,182.24,1.5,mid_market,False,standard,2005.0,2005-02,2005-02-04
for_sale,199000.0,2.0,2.0,,Myrtle Beach,South Carolina,29577.0,912.0,218.2,1.0,budget,False,tiny,2018.0,2018-03,2018-03-02
sold,179900.0,4.0,2.0,0.32,Hines,Oregon,97738.0,1690.0,106.45,2.0,budget,False,standard,2022.0,2022-03,2022-03-24
